	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	pyramid	Noun	tr	ancient construction	hin	अहराम	m
eng	pyramid	Noun	tr	ancient construction	hin	पिरमिड	m
eng	pyramid	Noun	tr	ancient construction	hin	पिरामिड	m
eng	pyramid	Noun	tr	ancient construction	hin	पीरामिड
eng	pyramid	Noun	tr	ancient construction	hun	piramis
eng	pyramid	Noun	tr	ancient construction	hye	բուրգ
eng	pyramid	Noun	tr	ancient construction	ind	piramid
eng	pyramid	Noun	tr	ancient construction	ind	piramida
eng	pyramid	Noun	tr	ancient construction	isl	pýramídi
eng	pyramid	Noun	tr	ancient construction	ita	piramide	f
eng	pyramid	Noun	tr	ancient construction	jpn	ピラミッド	tr=piramiddo
eng	pyramid	Noun	tr	ancient construction	jpn	金字塔	tr=きんじとう, kinjitō
eng	pyramid	Noun	tr	ancient construction	kat	პირამიდა
eng	pyramid	Noun	tr	ancient construction	kaz	пирамида	sc=Cyrl
eng	pyramid	Noun	tr	ancient construction	kir	пирамида	sc=Cyrl
eng	pyramid	Noun	tr	ancient construction	kor	금자탑
eng	pyramid	Noun	tr	ancient construction	kor	피라미드
eng	pyramid	Noun	tr	ancient construction	lat	pyramis	f
eng	pyramid	Noun	tr	ancient construction	lav	piramīda	f
eng	pyramid	Noun	tr	ancient construction	lit	piramidė	f
eng	pyramid	Noun	tr	ancient construction	mkd	пирамида	f	sc=Cyrl
eng	pyramid	Noun	tr	ancient construction	mlg	rirakitso
eng	pyramid	Noun	tr	ancient construction	mlt	piramida	f
eng	pyramid	Noun	tr	ancient construction	mon	овооллого
eng	pyramid	Noun	tr	ancient construction	mon	пирамид	sc=Cyrl
eng	pyramid	Noun	tr	ancient construction	msa	piramid
eng	pyramid	Noun	tr	ancient construction	mya	ပိရမစ်	sc=Mymr
eng	pyramid	Noun	tr	ancient construction	nah	tzacualli
eng	pyramid	Noun	tr	ancient construction	nld	piramide	f
eng	pyramid	Noun	tr	ancient construction	nno	pyramide	m
eng	pyramid	Noun	tr	ancient construction	nob	pyramide	m
eng	pyramid	Noun	tr	ancient construction	pol	piramida	f
eng	pyramid	Noun	tr	ancient construction	por	pirâmide	f
eng	pyramid	Noun	tr	ancient construction	pus	هرم	m	tr=herám
eng	pyramid	Noun	tr	ancient construction	ron	piramidă	f
eng	pyramid	Noun	tr	ancient construction	rus	пирами́да	f
eng	pyramid	Noun	tr	ancient construction	sin	පිරමිඩ	sc=Sinh
eng	pyramid	Noun	tr	ancient construction	slk	pyramída	f
eng	pyramid	Noun	tr	ancient construction	slv	piramida	f
eng	pyramid	Noun	tr	ancient construction	spa	pirámide	f
eng	pyramid	Noun	tr	ancient construction	sqi	piramidë	f
eng	pyramid	Noun	tr	ancient construction	swe	pyramid	c
eng	pyramid	Noun	tr	ancient construction	tgk	пирамида
eng	pyramid	Noun	tr	ancient construction	tgl	tagilo
eng	pyramid	Noun	tr	ancient construction	tha	พีระมิด
eng	pyramid	Noun	tr	ancient construction	tuk	piramida
eng	pyramid	Noun	tr	ancient construction	tur	piramit
eng	pyramid	Noun	tr	ancient construction	uig	پرامىدا
eng	pyramid	Noun	tr	ancient construction	ukr	пірамі́да	f	sc=Cyrl
eng	pyramid	Noun	tr	ancient construction	urd	پرامڈ	tr=pirāmiḍ	sc=ur-Arab
eng	pyramid	Noun	tr	ancient construction	urd	پرمڈ	tr=pirmiḍ	sc=ur-Arab
eng	pyramid	Noun	tr	ancient construction	urd	ہرم	tr=haram	sc=ur-Arab
eng	pyramid	Noun	tr	ancient construction	uzb	ehrom
eng	pyramid	Noun	tr	ancient construction	uzb	piramida
eng	pyramid	Noun	tr	ancient construction	vie	kim tự tháp
eng	pyramid	Noun	tr	ancient construction	vol	piramid
eng	pyramid	Noun	tr	ancient construction	yid	פּיראַמיד
eng	pyramid	Noun	tr	construction	ara	هَرَم	m
eng	pyramid	Noun	tr	construction	ast	pirámide	f
eng	pyramid	Noun	tr	construction	cat	piràmide	f
eng	pyramid	Noun	tr	construction	ces	pyramida	f
eng	pyramid	Noun	tr	construction	cmn	金字塔	tr=jīnzìtǎ	sc=Hani
eng	pyramid	Noun	tr	construction	dan	pyramide	c
eng	pyramid	Noun	tr	construction	ell	πυραμίδα	f
eng	pyramid	Noun	tr	construction	epo	piramido
eng	pyramid	Noun	tr	construction	fas	هرم	tr=heram	sc=fa-Arab
eng	pyramid	Noun	tr	construction	fin	pyramidi
eng	pyramid	Noun	tr	construction	fra	pyramide	f
eng	pyramid	Noun	tr	construction	gle	pirimid	f
eng	pyramid	Noun	tr	construction	glg	pirámide	f
eng	pyramid	Noun	tr	construction	hbs	piramida	f
eng	pyramid	Noun	tr	construction	hbs	пирамида	f
eng	pyramid	Noun	tr	construction	heb	פִּירָמִידָה	f	tr=piramída
eng	pyramid	Noun	tr	construction	hun	piramis
eng	pyramid	Noun	tr	construction	hye	բուրգ
eng	pyramid	Noun	tr	construction	ita	piramide	f
eng	pyramid	Noun	tr	construction	nld	piramide	f
eng	pyramid	Noun	tr	construction	por	pirâmide	f
eng	pyramid	Noun	tr	construction	rus	пирами́да	f
eng	pyramid	Noun	tr	construction	spa	pirámide	f
eng	pyramid	Noun	tr	construction	swe	pyramid	c
eng	pyramid	Noun	tr	construction	tgl	tagilo
eng	pyramid	Noun	tr	construction	tur	piramit
eng	pyramid	Noun	tr	construction	vol	piramid
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	ara	أَهْرَام	m-p
eng	pyramid	Noun	tr	in geometry, a solid with triangular lateral faces and a polygonal base	ara	هَرَم	m
