	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Psalms	Proper noun	tr	book of the Bible	sco	Psaums
eng	Psalms	Proper noun	tr	book of the Bible	sin	ගීතාවලිය
eng	Psalms	Proper noun	tr	book of the Bible	slk	Žalmy	m-p
eng	Psalms	Proper noun	tr	book of the Bible	slv	Psalmi
eng	Psalms	Proper noun	tr	book of the Bible	spa	Salmos	m-p
eng	Psalms	Proper noun	tr	book of the Bible	swa	chuo cha Zaburi	c7	c8
eng	Psalms	Proper noun	tr	book of the Bible	swe	Psaltaren
eng	Psalms	Proper noun	tr	book of the Bible	tam	திருப்பாடல்கள்
eng	Psalms	Proper noun	tr	book of the Bible	tel	కీర్తనల గ్రంథము
eng	Psalms	Proper noun	tr	book of the Bible	tgl	Mga Awit
eng	Psalms	Proper noun	tr	book of the Bible	tha	เพลงสดุดี
eng	Psalms	Proper noun	tr	book of the Bible	tuk	Zebur
eng	Psalms	Proper noun	tr	book of the Bible	tur	Mezmurlar
eng	Psalms	Proper noun	tr	book of the Bible	urd	زبُور
eng	Psalms	Proper noun	tr	book of the Bible	war	Mga Salmo
eng	Psalms	Proper noun	tr	book of the Bible	yue	詩篇	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	yue	诗篇	tr=si1 pin1	sc=Hani
eng	Psalms	Proper noun	tr	book of the Bible	zea	Psalmen
eng	psalm	Verb	tr	to extol in psalms; to sing	cat	psalmejar
eng	psalm	Verb	tr	to extol in psalms; to sing	cat	salmejar
eng	psalm	Verb	tr	to extol in psalms; to sing	fin	veisata
eng	psalterium	Noun	tr	zither-like instrument	cat	tamborí de cordes	m
eng	psalterium	Noun	tr	zither-like instrument	fra	tambourin à cordes	m
eng	psalter	Noun	tr	The Book of Psalms	ara	زَبُور	m
eng	psalter	Noun	tr	The Book of Psalms	aze	zəbur
eng	psalter	Noun	tr	The Book of Psalms	bel	псалты́р	m
eng	psalter	Noun	tr	The Book of Psalms	bul	псалти́р	m
eng	psalter	Noun	tr	The Book of Psalms	cat	saltiri	m
eng	psalter	Noun	tr	The Book of Psalms	ces	žaltář	m
eng	psalter	Noun	tr	The Book of Psalms	chu	ѱалтирь	m
eng	psalter	Noun	tr	The Book of Psalms	cmn	圣咏经	tr=shèngyǒngjīng	sc=Hani
eng	psalter	Noun	tr	The Book of Psalms	cmn	聖詠經	sc=Hani
eng	psalter	Noun	tr	The Book of Psalms	cor	sowter	m
eng	psalter	Noun	tr	The Book of Psalms	cym	sallwyr	m
eng	psalter	Noun	tr	The Book of Psalms	deu	Psalter	m
eng	psalter	Noun	tr	The Book of Psalms	ell	ψαλτήριο	n
eng	psalter	Noun	tr	The Book of Psalms	epo	psalmaro
eng	psalter	Noun	tr	The Book of Psalms	est	psalter
eng	psalter	Noun	tr	The Book of Psalms	fas	زبور	tr=zabur
eng	psalter	Noun	tr	The Book of Psalms	fin	psalttari
eng	psalter	Noun	tr	The Book of Psalms	fra	psautier	m
eng	psalter	Noun	tr	The Book of Psalms	gla	salmadair	m
eng	psalter	Noun	tr	The Book of Psalms	gla	saltair	m
eng	psalter	Noun	tr	The Book of Psalms	gle	saltair	f
eng	psalter	Noun	tr	The Book of Psalms	glv	lioar saum	m
eng	psalter	Noun	tr	The Book of Psalms	glv	salteyr	m
eng	psalter	Noun	tr	The Book of Psalms	hbs	psàltīr	m
eng	psalter	Noun	tr	The Book of Psalms	hbs	пса̀лтӣр
eng	psalter	Noun	tr	The Book of Psalms	hye	գիրք սաղմոսաց
eng	psalter	Noun	tr	The Book of Psalms	hye	սաղմոսարան
eng	psalter	Noun	tr	The Book of Psalms	ita	salterio	m
