	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	crab	Noun	tr	crustacean	ast	cangrexu	m
eng	crab	Noun	tr	crustacean	aze	yengəc
eng	crab	Noun	tr	crustacean	bdr	kabou
eng	crab	Noun	tr	crustacean	bel	краб	m
eng	crab	Noun	tr	crustacean	ben	কাঁকড়া
eng	crab	Noun	tr	crustacean	blt	ꪜꪴ
eng	crab	Noun	tr	crustacean	bod	སྡིག་སྲིན
eng	crab	Noun	tr	crustacean	bul	мо́рски рак	m
eng	crab	Noun	tr	crustacean	bul	рак	m	sc=Cyrl
eng	crab	Noun	tr	crustacean	cat	carranc	m
eng	crab	Noun	tr	crustacean	cat	cranc	m
eng	crab	Noun	tr	crustacean	ccc	majchelo
eng	crab	Noun	tr	crustacean	cdo	蠞	tr=chiĕk
eng	crab	Noun	tr	crustacean	ces	krab	m
eng	crab	Noun	tr	crustacean	cha	pånglao
eng	crab	Noun	tr	crustacean	che	краб
eng	crab	Noun	tr	crustacean	ckb	قِرژاڵ
eng	crab	Noun	tr	crustacean	ckt	каӈколгын	tr=kaṇkolgyn
eng	crab	Noun	tr	crustacean	cmn	螃蟹	tr=pángxiè	sc=Hani
eng	crab	Noun	tr	crustacean	cmn	蟹	tr=xiè	sc=Hani
eng	crab	Noun	tr	crustacean	cop	ⲥⲁⲣⲇⲱⲟⲛ	m
eng	crab	Noun	tr	crustacean	cor	kanker	m
eng	crab	Noun	tr	crustacean	cym	cranc	m
eng	crab	Noun	tr	crustacean	dan	krabbe	c
eng	crab	Noun	tr	crustacean	deu	Krabbe	f
eng	crab	Noun	tr	crustacean	deu	Krebs	m
eng	crab	Noun	tr	crustacean	div	ކަކުނި
eng	crab	Noun	tr	crustacean	ell	καβούρι	n
eng	crab	Noun	tr	crustacean	ell	καρκίνος	m
eng	crab	Noun	tr	crustacean	epo	krabo
eng	crab	Noun	tr	crustacean	est	krabi
eng	crab	Noun	tr	crustacean	eus	karramarro
eng	crab	Noun	tr	crustacean	fao	krabbi	m
eng	crab	Noun	tr	crustacean	fas	خرچنگ	tr=xarčang
eng	crab	Noun	tr	crustacean	fas	کرزنگ	tr=karzang
eng	crab	Noun	tr	crustacean	fin	rapu
eng	crab	Noun	tr	crustacean	fin	taskurapu
eng	crab	Noun	tr	crustacean	fra	crabe	m
eng	crab	Noun	tr	crustacean	fry	krab	m
eng	crab	Noun	tr	crustacean	fur	granç	m
eng	crab	Noun	tr	crustacean	fur	masanete	f
eng	crab	Noun	tr	crustacean	gla	partan	m
eng	crab	Noun	tr	crustacean	gle	portán	m
eng	crab	Noun	tr	crustacean	glg	cangrexo
eng	crab	Noun	tr	crustacean	glg	caranguexo	m
eng	crab	Noun	tr	crustacean	glg	chabro	m
eng	crab	Noun	tr	crustacean	glg	craba	f
eng	crab	Noun	tr	crustacean	glg	rebasca	f
eng	crab	Noun	tr	crustacean	glv	partan	m
eng	crab	Noun	tr	crustacean	grc	καρκίνος	m
eng	crab	Noun	tr	crustacean	guj	કરચલો
eng	crab	Noun	tr	crustacean	hac	قرژانگی	tr=qiržāngī
eng	crab	Noun	tr	crustacean	hak	老蟹	tr=lo-hái / no-hái
eng	crab	Noun	tr	crustacean	hbs	kraba	f
eng	crab	Noun	tr	crustacean	hbs	rak	m
eng	crab	Noun	tr	crustacean	hbs	краба	f
eng	crab	Noun	tr	crustacean	hbs	рак	m
eng	crab	Noun	tr	crustacean	heb	סַרְטַן	m	tr=sartán
eng	crab	Noun	tr	crustacean	hin	कर्कट	m
eng	crab	Noun	tr	crustacean	hin	केकड़ा	m
eng	crab	Noun	tr	crustacean	hin	केंकड़ा	m
eng	crab	Noun	tr	crustacean	hin	सरतान	m
eng	crab	Noun	tr	crustacean	hun	rák
eng	crab	Noun	tr	crustacean	hye	ծովախեցգետին	sc=Armn
eng	crab	Noun	tr	crustacean	ido	krabo
eng	crab	Noun	tr	crustacean	ind	kepiting
eng	crab	Noun	tr	crustacean	ind	ketam
eng	crab	Noun	tr	crustacean	isl	krabbi	m
eng	crab	Noun	tr	crustacean	ita	granchio	m
eng	crab	Noun	tr	crustacean	jpn	カニ	tr=kani
eng	crab	Noun	tr	crustacean	jpn	蟹	tr=かに, kani
eng	crab	Noun	tr	crustacean	kal	assagiarsuk
eng	crab	Noun	tr	crustacean	kal	saattuaq
eng	crab	Noun	tr	crustacean	kan	ಏಡಿ	sc=Knda
eng	crab	Noun	tr	crustacean	kat	კიბორჩხალა
eng	crab	Noun	tr	crustacean	kat	კრაბი	sc=Geor
eng	crab	Noun	tr	crustacean	kaz	таңқышаян
eng	crab	Noun	tr	crustacean	khb	ᦔᦴ
eng	crab	Noun	tr	crustacean	khm	ក្ដាម
eng	crab	Noun	tr	crustacean	kir	краб	sc=Cyrl
eng	crab	Noun	tr	crustacean	kmr	kevjal
eng	crab	Noun	tr	crustacean	kor	게
eng	crab	Noun	tr	crustacean	kqr	tongkuyu
eng	crab	Noun	tr	crustacean	ksw	ဆွဲၣ်
eng	crab	Noun	tr	crustacean	kxd	katam
eng	crab	Noun	tr	crustacean	kzg	蟹	tr=がにー, ganī
eng	crab	Noun	tr	crustacean	lao	ປູ
eng	crab	Noun	tr	crustacean	lat	cancer	m
eng	crab	Noun	tr	crustacean	lat	cancer marinus	m
eng	crab	Noun	tr	crustacean	lav	krabis	m
eng	crab	Noun	tr	crustacean	lit	krabas	m
eng	crab	Noun	tr	crustacean	mal	ഞണ്ട്	sc=Mlym
eng	crab	Noun	tr	crustacean	mar	खेकडा	sc=Deva
eng	crab	Noun	tr	crustacean	mel	buyou
eng	crab	Noun	tr	crustacean	mel	ketem
eng	crab	Noun	tr	crustacean	mkd	рак	m	sc=Cyrl
eng	crab	Noun	tr	crustacean	mlg	foza	alt=foza (fresh water crab)
eng	crab	Noun	tr	crustacean	mlg	fozakinga	alt=fozakinga (river crab)
eng	crab	Noun	tr	crustacean	mlm	ˀjai⁵
eng	crab	Noun	tr	crustacean	mlt	granċi	m
eng	crab	Noun	tr	crustacean	mlt	granċ	m
eng	crab	Noun	tr	crustacean	mnc	ᡴᠠᡨᡠ᠋ᡵᡳ
eng	crab	Noun	tr	crustacean	mnw	ကက္ကဋကော
eng	crab	Noun	tr	crustacean	mnw	ဂတာံ	tr=hətam
eng	crab	Noun	tr	crustacean	mnw	ဗတာံ
eng	crab	Noun	tr	crustacean	mon	наймалж
eng	crab	Noun	tr	crustacean	mon	хавч
eng	crab	Noun	tr	crustacean	mon	ᠨᠠᠢᠮᠠᠯᠵᠢ
eng	crab	Noun	tr	crustacean	mon	ᠬᠠᠪᠴᠢ
eng	crab	Noun	tr	crustacean	mri	pāpaka
eng	crab	Noun	tr	crustacean	mri	waerau
eng	crab	Noun	tr	crustacean	msa	ketam
eng	crab	Noun	tr	crustacean	msa	yuyu
eng	crab	Noun	tr	crustacean	mvi	蟹	tr=かん, kan
eng	crab	Noun	tr	crustacean	mvv	pua'
eng	crab	Noun	tr	crustacean	mya	ကဏန်း	sc=Mymr
eng	crab	Noun	tr	crustacean	nan	𫊻	tr=chîm
eng	crab	Noun	tr	crustacean	nan	𫊻仔	tr=chîm-á
eng	crab	Noun	tr	crustacean	nan	蟳
eng	crab	Noun	tr	crustacean	nan	蟳仔
eng	crab	Noun	tr	crustacean	nav	chʼosh bikágí ntłʼizí
eng	crab	Noun	tr	crustacean	nep	गँगटा
eng	crab	Noun	tr	crustacean	nld	krab	m	f
eng	crab	Noun	tr	crustacean	nno	krabbe	m	f
eng	crab	Noun	tr	crustacean	nnt	tah!quah
eng	crab	Noun	tr	crustacean	nob	krabbe	m	f
eng	crab	Noun	tr	crustacean	nrf	crabbe	f
eng	crab	Noun	tr	crustacean	nya	nkhanu
eng	crab	Noun	tr	crustacean	oaa	э̄мэ
eng	crab	Noun	tr	crustacean	oci	cranc	m
eng	crab	Noun	tr	crustacean	oci	fovolha	f
eng	crab	Noun	tr	crustacean	oji	ashaageshiinh
eng	crab	Noun	tr	crustacean	okn	蟹	tr=がに, gani
eng	crab	Noun	tr	crustacean	pam	ema
eng	crab	Noun	tr	crustacean	pcc	baul
eng	crab	Noun	tr	crustacean	pdt	Kjräft	m
eng	crab	Noun	tr	crustacean	pol	krab	m
eng	crab	Noun	tr	crustacean	por	caranguejo	m
eng	crab	Noun	tr	crustacean	por	siri	m
eng	crab	Noun	tr	crustacean	pus	چنګاښ	m	tr=čangāӽ
eng	crab	Noun	tr	crustacean	pus	نېښي	m	tr=neӽí
eng	crab	Noun	tr	crustacean	ram	paj
eng	crab	Noun	tr	crustacean	roh	giomber	m
eng	crab	Noun	tr	crustacean	ron	crab	m
eng	crab	Noun	tr	crustacean	rus	краб	m
eng	crab	Noun	tr	crustacean	ryu	蟹	tr=がに, gani
eng	crab	Noun	tr	crustacean	sah	краб
eng	crab	Noun	tr	crustacean	san	कर्कट	m
eng	crab	Noun	tr	crustacean	scn	granciu	m
eng	crab	Noun	tr	crustacean	sco	partan
eng	crab	Noun	tr	crustacean	sdh	قِرژِنگ
eng	crab	Noun	tr	crustacean	sdo	ketap
eng	crab	Noun	tr	crustacean	shn	ပူ
eng	crab	Noun	tr	crustacean	sin	කකුළුවා
eng	crab	Noun	tr	crustacean	slk	krab	m
eng	crab	Noun	tr	crustacean	slv	rakovica	f
eng	crab	Noun	tr	crustacean	sme	reabbá
eng	crab	Noun	tr	crustacean	sne	kuyoh
eng	crab	Noun	tr	crustacean	som	carsaanyo
eng	crab	Noun	tr	crustacean	sot	lekgala
eng	crab	Noun	tr	crustacean	sot	lekhala
eng	crab	Noun	tr	crustacean	spa	cangrejo	m
eng	crab	Noun	tr	crustacean	spa	jaiba	f
eng	crab	Noun	tr	crustacean	sqi	gaforre	f
eng	crab	Noun	tr	crustacean	swa	kaa
eng	crab	Noun	tr	crustacean	swe	krabba	c
eng	crab	Noun	tr	crustacean	syc	ܣܪܛܢܐ	m	tr=sarṭānā	sc=Syrc
eng	crab	Noun	tr	crustacean	tam	நண்டு	sc=Taml
eng	crab	Noun	tr	crustacean	tat	кысла	sc=Cyrl
eng	crab	Noun	tr	crustacean	tel	పీత	sc=Telu
eng	crab	Noun	tr	crustacean	tgk	харчанг	sc=Cyrl
eng	crab	Noun	tr	crustacean	tgl	alimango
eng	crab	Noun	tr	crustacean	tgl	katang
eng	crab	Noun	tr	crustacean	tha	ปู
eng	crab	Noun	tr	crustacean	tsn	lekakauwe
eng	crab	Noun	tr	crustacean	tuk	leňňeç
eng	crab	Noun	tr	crustacean	tur	yengeç
eng	crab	Noun	tr	crustacean	tyv	краб
eng	crab	Noun	tr	crustacean	uig	قىسقۇچپاقا
eng	crab	Noun	tr	crustacean	ukr	краб	m
eng	crab	Noun	tr	crustacean	urd	کیکڑا	m	tr=kekṛā
eng	crab	Noun	tr	crustacean	urd	گیگڑا	m	tr=gegṛā
eng	crab	Noun	tr	crustacean	uzb	dengiz qisqichbaqasi
eng	crab	Noun	tr	crustacean	uzb	krab
eng	crab	Noun	tr	crustacean	uzb	qisqichbaqa
eng	crab	Noun	tr	crustacean	vec	granso	m
eng	crab	Noun	tr	crustacean	vec	granzi
eng	crab	Noun	tr	crustacean	vie	cua
