	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	iris	Noun	tr	plant of the genus ''Iris''	hye	հիրիկ
eng	iris	Noun	tr	plant of the genus ''Iris''	ita	giaggiolo	m
eng	iris	Noun	tr	plant of the genus ''Iris''	ita	iris	m
eng	iris	Noun	tr	plant of the genus ''Iris''	jpn	菖蒲	tr=あやめ, ayame
eng	iris	Noun	tr	plant of the genus ''Iris''	kat	ზამბახი
eng	iris	Noun	tr	plant of the genus ''Iris''	kor	붓꽃
eng	iris	Noun	tr	plant of the genus ''Iris''	kor	창포
eng	iris	Noun	tr	plant of the genus ''Iris''	lav	īriss	m
eng	iris	Noun	tr	plant of the genus ''Iris''	lit	vilkdalgis	m
eng	iris	Noun	tr	plant of the genus ''Iris''	mkd	ирис	m
eng	iris	Noun	tr	plant of the genus ''Iris''	mkd	перуника	f
eng	iris	Noun	tr	plant of the genus ''Iris''	mri	mīkoikoi
eng	iris	Noun	tr	plant of the genus ''Iris''	nav	niteel bitʼąąʼ łánígíí	sc=Latn
eng	iris	Noun	tr	plant of the genus ''Iris''	nld	iris	m	f
eng	iris	Noun	tr	plant of the genus ''Iris''	pdt	Schelplelje	f
eng	iris	Noun	tr	plant of the genus ''Iris''	pol	irys	m
eng	iris	Noun	tr	plant of the genus ''Iris''	pol	kosaciec	m
eng	iris	Noun	tr	plant of the genus ''Iris''	por	íris	m
eng	iris	Noun	tr	plant of the genus ''Iris''	ron	iris	m
eng	iris	Noun	tr	plant of the genus ''Iris''	ron	stânjenel	m
eng	iris	Noun	tr	plant of the genus ''Iris''	ron	stânjen	m
