	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	bre	C'hoad Du	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	bre	Schwarzwald	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	cat	Selva Negra	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	ces	Černý les	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	cmn	黑森林	tr=Hēi Sēnlín
eng	Black Forest	Proper noun	tr	German forest and mountain range	cym	Fforest Ddu	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	dan	Schwarzwald	c
eng	Black Forest	Proper noun	tr	German forest and mountain range	deu	Schwarzwald	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	dsb	Carne góry	f-p
eng	Black Forest	Proper noun	tr	German forest and mountain range	ell	Μέλας Δρυμός	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	epo	Nigra Arbaro
eng	Black Forest	Proper noun	tr	German forest and mountain range	est	Mustmets
eng	Black Forest	Proper noun	tr	German forest and mountain range	est	Schwarzwald
eng	Black Forest	Proper noun	tr	German forest and mountain range	eus	Oihan Beltza
eng	Black Forest	Proper noun	tr	German forest and mountain range	fas	جنگل سیاه	tr=jangal siyâh
eng	Black Forest	Proper noun	tr	German forest and mountain range	fin	Schwartzwald
eng	Black Forest	Proper noun	tr	German forest and mountain range	fin	Schwarzwald
eng	Black Forest	Proper noun	tr	German forest and mountain range	fra	Forêt Noire	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	fra	Forêt-Noire	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	fry	Swarte Wâld	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	gle	An Fhoraois Dhubh	f
eng	Black Forest	Proper noun	tr	German forest and mountain range	gsw	Schwarzwald	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	hbs	Schwarzwald	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	hbs	Шварцвалд	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	heb	הַיַעַר הָשָׁחֹר	m	tr=ha-yá'ar ha-Shakhór
eng	Black Forest	Proper noun	tr	German forest and mountain range	hin	ब्लैक फॉरेस्ट	m
eng	Black Forest	Proper noun	tr	German forest and mountain range	hun	Fekete-erdő
eng	Black Forest	Proper noun	tr	German forest and mountain range	hye	Շվարցվալդ
