	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	vol	ji-Lisladeänanik
eng	Icelandic	Adjective	tr	of or relating to the natives or inhabitants of Iceland	vol	Lisladeänanik
eng	Icelandic horse	Noun	tr	breed of horse	fin	islanninhevonen
eng	Icelandic horse	Noun	tr	breed of horse	kat	ისლანდიური ცხენი
eng	Icelandic horse	Noun	tr	breed of horse	nld	IJslander	m
eng	Icelandic horse	Noun	tr	breed of horse	nld	IJslandse pony	m
eng	Icelandic horse	Noun	tr	breed of horse	nld	IJslands paard	n
eng	Icelandic horse	Noun	tr	breed of horse	nno	islandshest	m
eng	Icelandic horse	Noun	tr	breed of horse	nob	islandshest	m
eng	Icelandic horse	Noun	tr	breed of horse	swe	islandshäst	c
eng	Icelandicize	Verb	tr	to make (more) Icelandic	epo	islandigi
eng	Icelandicize	Verb	tr	to make (more) Icelandic	isl	íslenska
eng	Icelandicness	Noun	tr	state or quality	fin	islantilaisuus
eng	Icelandic	Proper noun	tr	language	ara	أَيْسْلَنْدِيّ
eng	Icelandic	Proper noun	tr	language	ast	islandés	m
eng	Icelandic	Proper noun	tr	language	aze	islandca
eng	Icelandic	Proper noun	tr	language	bel	ісла́ндская
eng	Icelandic	Proper noun	tr	language	bel	ісла́ндская мо́ва
eng	Icelandic	Proper noun	tr	language	ben	আইসল্যান্ডিক
eng	Icelandic	Proper noun	tr	language	bul	исла́ндски
eng	Icelandic	Proper noun	tr	language	cat	islandés	m
eng	Icelandic	Proper noun	tr	language	cat	islandès	m
eng	Icelandic	Proper noun	tr	language	ces	islandština	f
eng	Icelandic	Proper noun	tr	language	chr	ᎢᏍᎳᏅᏗ
eng	Icelandic	Proper noun	tr	language	cmn	冰岛语	tr=Bīngdǎoyǔ	sc=Hani
eng	Icelandic	Proper noun	tr	language	cmn	冰島語	sc=Hani
eng	Icelandic	Proper noun	tr	language	cym	Islandeg	f
eng	Icelandic	Proper noun	tr	language	dan	islandsk
eng	Icelandic	Proper noun	tr	language	deu	Isländisch	n
eng	Icelandic	Proper noun	tr	language	epo	islanda	alt=la islanda
eng	Icelandic	Proper noun	tr	language	est	islandi keel
eng	Icelandic	Proper noun	tr	language	eus	islandiera
eng	Icelandic	Proper noun	tr	language	fao	íslendskt	n
eng	Icelandic	Proper noun	tr	language	fas	ایسلندی	tr=islandi	sc=fa-Arab
eng	Icelandic	Proper noun	tr	language	fin	islanti
eng	Icelandic	Proper noun	tr	language	fra	islandais	m
eng	Icelandic	Proper noun	tr	language	gla	Tìlis	f
eng	Icelandic	Proper noun	tr	language	gle	Íoslainnis	f
eng	Icelandic	Proper noun	tr	language	glg	islandés	m
eng	Icelandic	Proper noun	tr	language	glv	Eeslynnish	f
eng	Icelandic	Proper noun	tr	language	guj	આઇસલેન્ડિક	f	sc=Gujr
eng	Icelandic	Proper noun	tr	language	haw	ʻōlelo ʻĀina Hau
eng	Icelandic	Proper noun	tr	language	hbs	islandski
eng	Icelandic	Proper noun	tr	language	heb	איסלנדית	f
eng	Icelandic	Proper noun	tr	language	hun	izlandi
eng	Icelandic	Proper noun	tr	language	hye	իսլանդերեն
eng	Icelandic	Proper noun	tr	language	ind	bahasa Islandia
eng	Icelandic	Proper noun	tr	language	isl	íslenska	f
eng	Icelandic	Proper noun	tr	language	ita	islandese	m
eng	Icelandic	Proper noun	tr	language	jpn	アイスランド語	tr=あいすらんどご, Aisurandogo	sc=Jpan
eng	Icelandic	Proper noun	tr	language	kal	islandimiusut
eng	Icelandic	Proper noun	tr	language	kat	ისლანდიური
eng	Icelandic	Proper noun	tr	language	kat	ისლანდიური ენა
eng	Icelandic	Proper noun	tr	language	khm	ភាសាអាយឡែន	tr=pʰiesaa aaylaen
eng	Icelandic	Proper noun	tr	language	kor	아이슬란드어
eng	Icelandic	Proper noun	tr	language	lat	lingua Islandica	f
eng	Icelandic	Proper noun	tr	language	lav	islandiešu
eng	Icelandic	Proper noun	tr	language	lim	Ieslands
eng	Icelandic	Proper noun	tr	language	nav	Tin Dineʼé bizaad
eng	Icelandic	Proper noun	tr	language	nds-de	Ieslännsch	n
eng	Icelandic	Proper noun	tr	language	nds	Ieslandsch	n
eng	Icelandic	Proper noun	tr	language	nds	Ieslannsch	n
eng	Icelandic	Proper noun	tr	language	nld	IJslands	n
eng	Icelandic	Proper noun	tr	language	nno	islandsk	m
eng	Icelandic	Proper noun	tr	language	nob	islandsk	m
eng	Icelandic	Proper noun	tr	language	oci	islandés	m
eng	Icelandic	Proper noun	tr	language	pol	islandzki
eng	Icelandic	Proper noun	tr	language	por	islandês	m
eng	Icelandic	Proper noun	tr	language	ron	islandez
eng	Icelandic	Proper noun	tr	language	rus	исла́ндский
eng	Icelandic	Proper noun	tr	language	slk	islandčina	f
eng	Icelandic	Proper noun	tr	language	slv	islándščina	f
