eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	ita	coprirsi
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	mri	tūruru
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	mri	whakangenengene
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	mri	whakapūngenengene
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	nld	inpakken
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	por	agasalhar-se
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	por	encapotar-se
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	rus	заку́таться	pf
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	rus	заку́тываться	impf
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	spa	abrigarse
eng	wrap up	Verb	tr	To wear abundant clothing as protection from the weather	swe	bylta
eng	wrap	Verb	tr	figuratively: to conceal by enveloping or enfolding; to hide	fin	kätkeä
eng	wrap	Verb	tr	figuratively: to conceal by enveloping or enfolding; to hide	fin	piilottaa
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	ara	غَلَّفَ
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	ara	لَفَّ
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	asm	মেৰিওৱা
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	aze	bükmək
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	aze	bürümək
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	cat	embolicar
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	cmn	包	tr=bāo	sc=Hani
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	cmn	包装	tr=bāozhuāng	sc=Hani
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	cmn	包裝	sc=Hani
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	dan	pakke ind
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	deu	einpacken
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	deu	einwickeln
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	deu	hüllen
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	deu	umhüllen
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	deu	wickeln
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	ell	τυλίγω
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	fao	pakka inn
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	fas	بسته‌بندی کردن	tr=baste-bandi kardan	sc=fa-Arab
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	fas	پیچیدن	tr=pičidan	sc=fa-Arab
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	fin	kääriä
eng	wrap	Verb	tr	to enclose completely in fabric, paper, etc	fra	emballer
