	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	teacher	Noun	tr	a female person who teaches	ast	maestra	f
eng	teacher	Noun	tr	a female person who teaches	ast	profesora	f
eng	teacher	Noun	tr	a female person who teaches	aze	müəllimə
eng	teacher	Noun	tr	a female person who teaches	bcl	paratukdo
eng	teacher	Noun	tr	a female person who teaches	bel	выхава́льніца	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	bel	наста́ўніца	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	bre	kelennerez	f
eng	teacher	Noun	tr	a female person who teaches	bul	профе́сорка	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	bul	учи́телка	f	sc=Cyrl
eng	teacher	Noun	tr	a female person who teaches	cat	ensenyant	f
eng	teacher	Noun	tr	a female person who teaches	ces	učitelka	f
eng	teacher	Noun	tr	a female person who teaches	cor	dyskadores	f
eng	teacher	Noun	tr	a female person who teaches	cym	athrawes	f
eng	teacher	Noun	tr	a female person who teaches	dan	lærerinde	f
eng	teacher	Noun	tr	a female person who teaches	deu	Lehrerin	f
eng	teacher	Noun	tr	a female person who teaches	dsb	ceptarka	f
eng	teacher	Noun	tr	a female person who teaches	dsb	wucabnica	f
eng	teacher	Noun	tr	a female person who teaches	ell	δασκάλα	f
eng	teacher	Noun	tr	a female person who teaches	epo	instruistino
eng	teacher	Noun	tr	a female person who teaches	est	õpetaja
eng	teacher	Noun	tr	a female person who teaches	eus	andereño	f
eng	teacher	Noun	tr	a female person who teaches	eus	irakasle	f
eng	teacher	Noun	tr	a female person who teaches	fra	maître d'école	f
eng	teacher	Noun	tr	a female person who teaches	fra	maîtresse	f
eng	teacher	Noun	tr	a female person who teaches	gla	bean-teagaisg	f
eng	teacher	Noun	tr	a female person who teaches	glg	mestra	f
eng	teacher	Noun	tr	a female person who teaches	gmq-bot	lärinn	f
eng	teacher	Noun	tr	a female person who teaches	hbs	nastavnica	f
