	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	cmn	平等	tr=píngděng	sc=Hani
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	cym	cydraddoldeb	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	dan	ligebehandling	c
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	dan	ligestilling	c
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	deu	Gleichberechtigung	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	est	samaväärsus
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	est	võrdsus
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	fas	برابری	tr=barâbari
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	fin	tasa-arvo
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	fin	tasa-arvoisuus
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	fra	égalité	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	gle	comhionannas	m
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	glg	igualdade	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	hbs	jednakost	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	hbs	ravnopravnost	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	hbs	једнакост	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	hbs	равноправност	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	hin	समानता	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	hun	egyenlőség
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	hye	հավասարություն
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	isl	jafnrétti	n
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ita	eguaglianza
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ita	egualità	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ita	uguaglianza	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ita	ugualità	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	jpn	平等	tr=びょうどう, byōdō	sc=Jpan
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	kat	თანასწორობა
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	kaz	теңдік
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	kir	теңдик
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	kor	평등
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	kor	平等
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	lav	vienlīdzība	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	lit	lygybė	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	mkd	рамнопра́вност	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	mri	mana taurite
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	msa	kesamaan
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	msa	kesetaraan
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	nld	gelijkberechtiging	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	nno	likestilling	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	nob	likestilling	m	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	pol	równość	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	por	equidade	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	por	igualdade	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ron	egalitate	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	rus	ра́венство	n
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	rus	равнопра́вие	n
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	slk	rovnosť	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	slv	enakopravnost	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	slv	enakost	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	spa	igualdad	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	spa	paridad	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	sqi	barazi	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	swa	usawa
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	swe	jämlikhet
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	swe	jämlikhet	c
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	swe	jämställdhet	c
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	swe	likabehandling	c
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	tgk	баробарӣ
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	tuk	deňlik
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	tur	eşitlik
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ukr	рі́вність	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ukr	рівнопра́вність	f
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	ukr	рівнопра́в'я	n
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	uzb	tenglik
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	vie	bình đẳng	alt=sự bình đẳng
eng	equality	Noun	tr	equal treatment of people irrespective of social or cultural differences	zdj	usawa	c11
eng	equality	Noun	tr	fact of being equal	afb	مساواة	tr=mʊsawat, mʊsawa
eng	equality	Noun	tr	fact of being equal	ang	efenlīcnes	f
eng	equality	Noun	tr	fact of being equal	ara	مُسَاوَاة	f
eng	equality	Noun	tr	fact of being equal	aze	bərabərlik
eng	equality	Noun	tr	fact of being equal	bel	ро́ўнасць	f
eng	equality	Noun	tr	fact of being equal	bul	еднаквост	f
eng	equality	Noun	tr	fact of being equal	bul	ра́венство	n
eng	equality	Noun	tr	fact of being equal	cat	igualtat	f
eng	equality	Noun	tr	fact of being equal	ces	rovnocennost	f
eng	equality	Noun	tr	fact of being equal	ces	rovnost	f
eng	equality	Noun	tr	fact of being equal	cmn	均等	tr=jūnděng	sc=Hani
eng	equality	Noun	tr	fact of being equal	cmn	平等	tr=píngděng	sc=Hani
eng	equality	Noun	tr	fact of being equal	cym	cydraddoldeb	f
eng	equality	Noun	tr	fact of being equal	dan	lighed	c
eng	equality	Noun	tr	fact of being equal	deu	Gleichheit	f
eng	equality	Noun	tr	fact of being equal	ell	ισότητα	f
eng	equality	Noun	tr	fact of being equal	epo	egaleco
eng	equality	Noun	tr	fact of being equal	fas	برابری	tr=barâbari
eng	equality	Noun	tr	fact of being equal	fin	samanvertaisuus
eng	equality	Noun	tr	fact of being equal	fin	yhdenvertaisuus
eng	equality	Noun	tr	fact of being equal	fra	égalité	f
eng	equality	Noun	tr	fact of being equal	gle	comhionannas	m
eng	equality	Noun	tr	fact of being equal	gle	ionannas	m
eng	equality	Noun	tr	fact of being equal	glg	igualdade	f
eng	equality	Noun	tr	fact of being equal	got	𐌹𐌱𐌽𐌰𐍃𐍃𐌿𐍃	m
eng	equality	Noun	tr	fact of being equal	grc	ἰσότης	f
eng	equality	Noun	tr	fact of being equal	hbs	jednakost	f
eng	equality	Noun	tr	fact of being equal	hbs	једнакост	f
eng	equality	Noun	tr	fact of being equal	heb	שוויון	m	tr=shivyón
eng	equality	Noun	tr	fact of being equal	hin	समानता	f
eng	equality	Noun	tr	fact of being equal	hun	egyenlőség
eng	equality	Noun	tr	fact of being equal	hye	հավասարություն
eng	equality	Noun	tr	fact of being equal	ido	egaleso
eng	equality	Noun	tr	fact of being equal	ilo	arked
eng	equality	Noun	tr	fact of being equal	ita	eguaglianza	f
eng	equality	Noun	tr	fact of being equal	ita	parità	f
eng	equality	Noun	tr	fact of being equal	ita	uguaglianza	f
eng	equality	Noun	tr	fact of being equal	jpn	均等	tr=きんとう, kintō	sc=Jpan
eng	equality	Noun	tr	fact of being equal	jpn	平等	tr=びょうどう, byōdō	sc=Jpan
eng	equality	Noun	tr	fact of being equal	kat	თანასწორობა
eng	equality	Noun	tr	fact of being equal	kor	평등
eng	equality	Noun	tr	fact of being equal	kor	균등
eng	equality	Noun	tr	fact of being equal	lat	aequitās	f
eng	equality	Noun	tr	fact of being equal	lav	vienlīdzība	f
eng	equality	Noun	tr	fact of being equal	lit	lygybė	f
eng	equality	Noun	tr	fact of being equal	mkd	еднаквост	f
eng	equality	Noun	tr	fact of being equal	mri	ōritetanga
eng	equality	Noun	tr	fact of being equal	nap	eguaglianza	f
eng	equality	Noun	tr	fact of being equal	nld	gelijkheid	f
eng	equality	Noun	tr	fact of being equal	nno	likskap	m
eng	equality	Noun	tr	fact of being equal	nob	likhet	m	f
eng	equality	Noun	tr	fact of being equal	nrf	êgalité	f
eng	equality	Noun	tr	fact of being equal	oci	egalitat	f
eng	equality	Noun	tr	fact of being equal	pdt	Äwareenheit	f
eng	equality	Noun	tr	fact of being equal	pol	równość	f
eng	equality	Noun	tr	fact of being equal	por	igualdade	f
eng	equality	Noun	tr	fact of being equal	ron	egalitate
eng	equality	Noun	tr	fact of being equal	rus	ра́венство	n
eng	equality	Noun	tr	fact of being equal	slk	rovnosť	f
eng	equality	Noun	tr	fact of being equal	slv	enakost	f
eng	equality	Noun	tr	fact of being equal	spa	igualdad	f
eng	equality	Noun	tr	fact of being equal	tgk	баробарӣ
eng	equality	Noun	tr	fact of being equal	tur	eşitlik
eng	equality	Noun	tr	fact of being equal	ukr	рі́вність	f
eng	equality	Noun	tr	fact of being equal	urd	برابری	tr=barābarī
eng	equality	Noun	tr	fact of being equal	urd	مساوات	tr=musāvāt
eng	equality	Noun	tr	fact of being equal	urd	یکسانیت	tr=yaksāniyat
eng	equality	Noun	tr	fact of being equal	uzb	baravarlik
eng	equality	Noun	tr	fact of being equal	uzb	tenglik
eng	equality	Noun	tr	mathematics: fact of having the same value	ang	efenlīcnes	f
eng	equality	Noun	tr	mathematics: fact of having the same value	aze	bərabərlik
eng	equality	Noun	tr	mathematics: fact of having the same value	bul	ра́венство	n
eng	equality	Noun	tr	mathematics: fact of having the same value	deu	Gleichheit	f
eng	equality	Noun	tr	mathematics: fact of having the same value	ell	ισότητα	f
eng	equality	Noun	tr	mathematics: fact of having the same value	fin	yhtäsuuruus
eng	equality	Noun	tr	mathematics: fact of having the same value	fra	égalité	f
eng	equality	Noun	tr	mathematics: fact of having the same value	glg	igualdade	f
eng	equality	Noun	tr	mathematics: fact of having the same value	grc	ἰσότης	f
eng	equality	Noun	tr	mathematics: fact of having the same value	hun	egyenlőség
eng	equality	Noun	tr	mathematics: fact of having the same value	hye	հավասարություն
eng	equality	Noun	tr	mathematics: fact of having the same value	mkd	равенство	n
eng	equality	Noun	tr	mathematics: fact of having the same value	nld	gelijkheid	f
eng	equality	Noun	tr	mathematics: fact of having the same value	por	igualdade	f
eng	equality	Noun	tr	mathematics: fact of having the same value	rus	ра́венство	n
eng	equality	Noun	tr	mathematics: fact of having the same value	spa	igualdad	f
eng	equality	Noun	tr	mathematics: fact of having the same value	spa	paridad	f
eng	equality	Noun	tr	mathematics: fact of having the same value	swa	usawa
eng	equality	Noun	tr	mathematics: fact of having the same value	swe	likhet	c
eng	Equality State	Proper noun	tr	Wyoming	fra	État de l'égalité	m
eng	equalization	Noun	tr	act of equalizing	bul	изравняване	n	sc=Cyrl
eng	equalization	Noun	tr	act of equalizing	deu	Ausgleich	m
eng	equalization	Noun	tr	act of equalizing	ell	εξίσωση	f
eng	equalization	Noun	tr	act of equalizing	fra	égalisation
eng	equalization	Noun	tr	act of equalizing	ita	equalizzazione	f
eng	equalization	Noun	tr	diving maneuver	deu	Druckausgleich	m
eng	equalization	Noun	tr	diving maneuver	ita	compensazione	f
eng	equalizer	Noun	tr	a balancer	bul	балансир
eng	equalizer	Noun	tr	a balancer	bul	изравнител	m
eng	equalizer	Noun	tr	a balancer	ces	kompenzátor	m
eng	equalizer	Noun	tr	a balancer	ces	vyrovnávač	m
eng	equalizer	Noun	tr	a balancer	fin	tasaaja
eng	equalizer	Noun	tr	a balancer	rus	баланси́р	m
eng	equalizer	Noun	tr	a device that balances quantities	fin	tasain
eng	equalizer	Noun	tr	a device that balances quantities	mri	pūhōrite
eng	equalizer	Noun	tr	a goal that equalizes the score	bul	изравнителен гол	m
eng	equalizer	Noun	tr	a goal that equalizes the score	deu	Ausgleich	m
eng	equalizer	Noun	tr	a goal that equalizes the score	fin	tasoitusmaali
eng	equalizer	Noun	tr	a goal that equalizes the score	fra	but égalisateur	m
eng	equalizer	Noun	tr	a goal that equalizes the score	jpn	同点ゴール	tr=dōten gōru	sc=Jpan
eng	equalizer	Noun	tr	a goal that equalizes the score	jpn	同点弾	tr=dōtendan	sc=Jpan
eng	equalizer	Noun	tr	a goal that equalizes the score	kor	동점골	sc=Kore
eng	equalizer	Noun	tr	device for altering audio frequencies	bul	еквилайзер
eng	equalizer	Noun	tr	device for altering audio frequencies	ces	ekvalizér	m
eng	equalizer	Noun	tr	device for altering audio frequencies	cmn	均衡器	tr=jūnhéngqì	sc=Hani
eng	equalizer	Noun	tr	device for altering audio frequencies	ell	εκουαλάιζερ	n
eng	equalizer	Noun	tr	device for altering audio frequencies	ell	εξισωτής	m
eng	equalizer	Noun	tr	device for altering audio frequencies	fin	taajuuskorjain
eng	equalizer	Noun	tr	device for altering audio frequencies	jpn	イコライザー	tr=ikoraizā	sc=Jpan
eng	equalizer	Noun	tr	device for altering audio frequencies	kor	이퀄라이저	sc=Kore
eng	equalizer	Noun	tr	device for altering audio frequencies	nld	equalizer	m
eng	equalizer	Noun	tr	device for altering audio frequencies	rus	эквала́йзер	m
eng	equalizer	Noun	tr	device for altering audio frequencies	spa	ecualizador
eng	equalize	Verb	tr	to clear the ears	bul	изравнявам
eng	equalize	Verb	tr	to clear the ears	deu	den Druck im Ohr ausgleichen
eng	equalize	Verb	tr	to clear the ears	ita	compensare
eng	equalize	Verb	tr	to make equal	bul	изравнявам
eng	equalize	Verb	tr	to make equal	cat	igualar
eng	equalize	Verb	tr	to make equal	deu	ausgleichen
