	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	Sri Lanka	Proper noun	tr	a country in South Asia	slv	Šri Lanka	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	snd	سري لنڪا
eng	Sri Lanka	Proper noun	tr	a country in South Asia	snd	سريلنڪا
eng	Sri Lanka	Proper noun	tr	a country in South Asia	spa	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	sqi	Sri Lanka	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	swa	Sirilanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	swe	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	tam	இலங்கை
eng	Sri Lanka	Proper noun	tr	a country in South Asia	tat	Шри-Ланка
eng	Sri Lanka	Proper noun	tr	a country in South Asia	tel	శ్రీలంక
eng	Sri Lanka	Proper noun	tr	a country in South Asia	tgk	Шри-Ланка
eng	Sri Lanka	Proper noun	tr	a country in South Asia	tgl	Sri Langka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	tha	ศรีลังกา
eng	Sri Lanka	Proper noun	tr	a country in South Asia	tuk	Şri-Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	tur	Sri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	uig	سرىلانكا
eng	Sri Lanka	Proper noun	tr	a country in South Asia	ukr	Шрі-Ланка́	f
eng	Sri Lanka	Proper noun	tr	a country in South Asia	urd	سری لنکا	m	tr=srī lankā
eng	Sri Lanka	Proper noun	tr	a country in South Asia	uzb	Shri-Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	vie	Xri Lan-ca
eng	Sri Lanka	Proper noun	tr	a country in South Asia	yid	סרי לאַנקאַ
eng	Sri Lanka	Proper noun	tr	a country in South Asia	yor	Siri Lanka
eng	Sri Lanka	Proper noun	tr	a country in South Asia	yue	斯里兰卡	tr=si1 lei5 laan4 kaa1
eng	Sri Lanka	Proper noun	tr	a country in South Asia	yue	斯里蘭卡
eng	Sri Lanka	Proper noun	tr	a country in South Asia	zha	Swhlijlanzgaj
eng	Sri Muktsar Sahib	Proper noun	tr	city	hin	मुक्तसर	m
eng	Sri Muktsar Sahib	Proper noun	tr	city	hin	श्री मुक्तसर साहिब	m
eng	Sri Muktsar Sahib	Proper noun	tr	city	pan	ਸ੍ਰੀ ਮੁਕਤਸਰ ਸਾਹਿਬ	sc=Guru
eng	Sri Muktsar Sahib	Proper noun	tr	district	hin	मुक्तसर	m
eng	Sri Muktsar Sahib	Proper noun	tr	district	hin	श्री मुक्तसर साहिब	m
eng	Sri Muktsar Sahib	Proper noun	tr	district	pan	ਜ਼ਿਲ੍ਹਾ ਸ੍ਰੀ ਮੁਕਤਸਰ ਸਾਹਿਬ
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	acw	سرينقر	m	tr=Srinagar
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	ara	سْرِينَاجَار	m	tr=srinagār
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	ben	শ্রীনগর
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	ces	Šrínagar	m
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	cmn	斯利那加	tr=Sīlìnàjiā	sc=Hani
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	deu	Srinagar	n
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	doi	श्रीनगर
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	ell	Σριναγκάρ
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	fas	سرینگر
eng	Srinagar	Proper noun	tr	summer capital of Jammu and Kashmir, India	heb	סרינגאר
