	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	zinc	Noun	tr	element	lao	ສັງກະສີ
eng	zinc	Noun	tr	element	lat	zincum
eng	zinc	Noun	tr	element	lav	cinks	m
eng	zinc	Noun	tr	element	lin	zɛ́nki	c9a	c10a
eng	zinc	Noun	tr	element	lit	cinkas
eng	zinc	Noun	tr	element	ltz	Zénk
eng	zinc	Noun	tr	element	mal	നാകം
eng	zinc	Noun	tr	element	mal	വെളുത്തീയം
eng	zinc	Noun	tr	element	mel	zink
eng	zinc	Noun	tr	element	mkd	цинк	m
eng	zinc	Noun	tr	element	mlt	żingu	m
eng	zinc	Noun	tr	element	mon	цайр
eng	zinc	Noun	tr	element	mon	цинк
eng	zinc	Noun	tr	element	mri	konutea
eng	zinc	Noun	tr	element	mri	tingiki
eng	zinc	Noun	tr	element	msa	ayan
eng	zinc	Noun	tr	element	msa	seng
eng	zinc	Noun	tr	element	msa	timah sari
eng	zinc	Noun	tr	element	msa	zink
eng	zinc	Noun	tr	element	mya	ဇင့်ခ်
eng	zinc	Noun	tr	element	mya	သွပ်
eng	zinc	Noun	tr	element	nav	béésh dootłʼizh
eng	zinc	Noun	tr	element	nhr	nxam
eng	zinc	Noun	tr	element	nld	zink	n
eng	zinc	Noun	tr	element	nno	sink	m	n
eng	zinc	Noun	tr	element	nob	sink	m	n
eng	zinc	Noun	tr	element	oci	zinc	m
eng	zinc	Noun	tr	element	pol	cynk	m
eng	zinc	Noun	tr	element	por	zinco	m
eng	zinc	Noun	tr	element	pus	جست	m	tr=ǰast
eng	zinc	Noun	tr	element	pus	زينک	m	tr=zink
eng	zinc	Noun	tr	element	ron	zinc	n
eng	zinc	Noun	tr	element	rus	цинк	m
eng	zinc	Noun	tr	element	shi	aqzdir	m
eng	zinc	Noun	tr	element	slk	zinok	m
eng	zinc	Noun	tr	element	slv	cink	m
eng	zinc	Noun	tr	element	spa	cinc	m
eng	zinc	Noun	tr	element	spa	zinc	m
eng	zinc	Noun	tr	element	sqi	zink	m
eng	zinc	Noun	tr	element	swa	zinki	c9	c10
eng	zinc	Noun	tr	element	swe	zink	n
eng	zinc	Noun	tr	element	tam	நாகம்
eng	zinc	Noun	tr	element	tgk	руҳ
eng	zinc	Noun	tr	element	tgl	singk
eng	zinc	Noun	tr	element	tgl	sink
eng	zinc	Noun	tr	element	tha	สังกะสี
eng	zinc	Noun	tr	element	tuk	sink
eng	zinc	Noun	tr	element	tur	çinko
eng	zinc	Noun	tr	element	uig	سىنك
eng	zinc	Noun	tr	element	ukr	цинк	m
eng	zinc	Noun	tr	element	urd	جست	tr=jast
eng	zinc	Noun	tr	element	uzb	rux
eng	zinc	Noun	tr	element	uzb	sink
eng	zinc	Noun	tr	element	uzb	рух
eng	zinc	Noun	tr	element	vie	kẽm
eng	zinc	Noun	tr	element	vol	zinkin
eng	zinc	Noun	tr	element	yid	צינק	n
eng	zincograph	Noun	tr	engraving	glg	cincogravado	m
eng	zinc oxide	Noun	tr	amorphous solid	est	tsinkoksiid
eng	zinc oxide	Noun	tr	amorphous solid	fin	sinkkioksidi
eng	zinc oxide	Noun	tr	amorphous solid	fra	oxyde de zinc	m
eng	zinc oxide	Noun	tr	amorphous solid	grc	καδμεία	f
eng	zinc oxide	Noun	tr	amorphous solid	hin	जस्ता जारकिक
eng	zinc oxide	Noun	tr	amorphous solid	msa	zink oksida
eng	zinc oxide	Noun	tr	amorphous solid	pol	tlenek cynku	m
eng	zinc oxide	Noun	tr	amorphous solid	san	पुष्पाञ्जन
eng	zinc oxide	Noun	tr	amorphous solid	spa	óxido de cinc	m
eng	zinc oxide	Noun	tr	amorphous solid	swe	zinkoxid
eng	zinc pyrithione	Noun	tr	a coordination complex of zinc	deu	Zink-Pyrithion	n
eng	zinc pyrithione	Noun	tr	a coordination complex of zinc	fin	pyritionisinkki
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	ara	زَاج أَبْيَض	m
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	ara	قَلْقَدِيس	m
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	ara	كِبْرِيتَات الزِنْك	m
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	dan	zinksulfat	n
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	deu	Zinksulfat	n
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	ell	θειικός ψευδάργυρος	m
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	fin	sinkkisulfaatti
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	hin	उजला थोथा
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	hin	सफ़ेद कसीस
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	nno	sinksulfat	n
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	nob	sinksulfat	n
eng	zinc sulphate	Noun	tr	ZnSO<sub>4</sub>	rus	сульфа́т ци́нка	m
eng	zinc	Verb	tr	coat with sunblock incorporating zinc oxide	fra	zinguer
eng	zinc	Verb	tr	coat with sunblock incorporating zinc oxide	pol	cynkować
eng	zinc	Verb	tr	coat with sunblock incorporating zinc oxide	rus	оцинковать
eng	zincworker	Noun	tr	One who works with zinc	fra	zingueur	m
eng	zincworker	Noun	tr	One who works with zinc	vie	thợ kẽm
eng	zincy	Adjective	tr	containing zinc	hin	जस्ती	sc=Deva
eng	zineb	Noun	tr	fungicide	fra	zinèbe	m
eng	zine	Noun	tr	publication	fra	brochure	f
