	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	kumquat	Noun	tr	small orange fruit	ces	kumkvat	m
eng	kumquat	Noun	tr	small orange fruit	ces	kumquat	m
eng	kumquat	Noun	tr	small orange fruit	cmn	金桔	tr=jīnjú
eng	kumquat	Noun	tr	small orange fruit	cmn	金橘	tr=jīnjú
eng	kumquat	Noun	tr	small orange fruit	deu	Kumquat	m
eng	kumquat	Noun	tr	small orange fruit	ell	κουμκουάτ	n
eng	kumquat	Noun	tr	small orange fruit	epo	fortunelo
eng	kumquat	Noun	tr	small orange fruit	epo	kumkvato
eng	kumquat	Noun	tr	small orange fruit	fin	kumkvatti
eng	kumquat	Noun	tr	small orange fruit	fra	kumquat	m
eng	kumquat	Noun	tr	small orange fruit	gle	cumcuat	m
eng	kumquat	Noun	tr	small orange fruit	glg	kumquat	m
eng	kumquat	Noun	tr	small orange fruit	haw	kamakuaka
eng	kumquat	Noun	tr	small orange fruit	hbs	kumkvat	m
eng	kumquat	Noun	tr	small orange fruit	hbs	кумкват	m	sc=Cyrl
eng	kumquat	Noun	tr	small orange fruit	heb	קומקוואט	tr=kumkwat
eng	kumquat	Noun	tr	small orange fruit	hun	kumkvat
eng	kumquat	Noun	tr	small orange fruit	hun	törpemandarin
eng	kumquat	Noun	tr	small orange fruit	ita	kumquat	m
eng	kumquat	Noun	tr	small orange fruit	ita	mandarino cinese	m
eng	kumquat	Noun	tr	small orange fruit	jpn	キンカン	tr=kinkan
eng	kumquat	Noun	tr	small orange fruit	jpn	金柑	tr=kinkan
eng	kumquat	Noun	tr	small orange fruit	khm	ផ្លែកុមខ្វាត់
eng	kumquat	Noun	tr	small orange fruit	kor	금귤
eng	kumquat	Noun	tr	small orange fruit	kor	金橘	sc=Hani
eng	kumquat	Noun	tr	small orange fruit	nan	桔仔	tr=kiat-á	sc=Hani
eng	kumquat	Noun	tr	small orange fruit	nan	金柑	tr=kim-kam	sc=Hani
eng	kumquat	Noun	tr	small orange fruit	nan	金桔仔	tr=kim-kiat-á	sc=Hani
eng	kumquat	Noun	tr	small orange fruit	nan	金棗	tr=kim-tsó	sc=Hani
eng	kumquat	Noun	tr	small orange fruit	nld	kumquat	m
eng	kumquat	Noun	tr	small orange fruit	pol	kumkwat	m
eng	kumquat	Noun	tr	small orange fruit	por	kumquat	m
eng	kumquat	Noun	tr	small orange fruit	ron	kumquat	n
eng	kumquat	Noun	tr	small orange fruit	rus	кумква́т	m
eng	kumquat	Noun	tr	small orange fruit	spa	kumquat	m
eng	kumquat	Noun	tr	small orange fruit	spa	quinoto	m
eng	kumquat	Noun	tr	small orange fruit	swe	kumquat	c
eng	kumquat	Noun	tr	small orange fruit	tha	ส้มจี๊ด
eng	kumquat	Noun	tr	small orange fruit	tur	altın portakal
eng	kumquat	Noun	tr	small orange fruit	tur	çin portakalı
eng	kumquat	Noun	tr	small orange fruit	tur	kamkat
eng	kumquat	Noun	tr	small orange fruit	tur	kamkuat
eng	kumquat	Noun	tr	small orange fruit	vie	kim quất
eng	kumquat	Noun	tr	small orange fruit	vie	quất
