	acharya	Noun	tr	Disciplinarian, Scholar, Academic, Expert, Specialist.	hin	आचार्य	m
eng	space	Noun	tr	area beyond atmosphere of planets	jpn	宇宙	tr=うちゅう, uchū
eng	space	Noun	tr	area beyond atmosphere of planets	kat	კოსმოსი
eng	space	Noun	tr	area beyond atmosphere of planets	kaz	ғарыш	sc=Cyrl
eng	space	Noun	tr	area beyond atmosphere of planets	khm	អវកាស
eng	space	Noun	tr	area beyond atmosphere of planets	kir	космос	sc=Cyrl
eng	space	Noun	tr	area beyond atmosphere of planets	kor	우주
eng	space	Noun	tr	area beyond atmosphere of planets	kor	宇宙
eng	space	Noun	tr	area beyond atmosphere of planets	lao	ອາວະກາດ
eng	space	Noun	tr	area beyond atmosphere of planets	lat	spatium	n
eng	space	Noun	tr	area beyond atmosphere of planets	lav	kosmoss	m
eng	space	Noun	tr	area beyond atmosphere of planets	lit	kosmosas	m
eng	space	Noun	tr	area beyond atmosphere of planets	ltg	kosmoss
eng	space	Noun	tr	area beyond atmosphere of planets	ltg	vysaine
eng	space	Noun	tr	area beyond atmosphere of planets	mkd	вселена	f
eng	space	Noun	tr	area beyond atmosphere of planets	mkd	космос	m	sc=Cyrl
eng	space	Noun	tr	area beyond atmosphere of planets	mon	огторгуй
eng	space	Noun	tr	area beyond atmosphere of planets	mon	сансар	sc=Cyrl
eng	space	Noun	tr	area beyond atmosphere of planets	mri	ātea
eng	space	Noun	tr	area beyond atmosphere of planets	mri	tuarangi
eng	space	Noun	tr	area beyond atmosphere of planets	msa	angkasa
eng	space	Noun	tr	area beyond atmosphere of planets	msa	awang-awang
eng	space	Noun	tr	area beyond atmosphere of planets	msa	sawangan
eng	space	Noun	tr	area beyond atmosphere of planets	msa	sawang langit
eng	space	Noun	tr	area beyond atmosphere of planets	mya	အာကာသ	sc=Mymr
eng	space	Noun	tr	area beyond atmosphere of planets	nld	ruimte	f
eng	space	Noun	tr	area beyond atmosphere of planets	nno	verdsrom	n
eng	space	Noun	tr	area beyond atmosphere of planets	nob	verdensrom	n
eng	space	Noun	tr	area beyond atmosphere of planets	oci	espaci	m
eng	space	Noun	tr	area beyond atmosphere of planets	pli	ākāsa
eng	space	Noun	tr	area beyond atmosphere of planets	pol	kosmos	m
eng	space	Noun	tr	area beyond atmosphere of planets	pol	przestrzeń kosmiczna	f
eng	space	Noun	tr	area beyond atmosphere of planets	por	espaço	m
eng	space	Noun	tr	area beyond atmosphere of planets	pus	فضا	f	tr=fazã
eng	space	Noun	tr	area beyond atmosphere of planets	ron	spațiu	n
eng	space	Noun	tr	area beyond atmosphere of planets	rus	ко́смос	m
eng	space	Noun	tr	area beyond atmosphere of planets	rus	простра́нство	n
eng	space	Noun	tr	area beyond atmosphere of planets	san	अन्तरिक्ष	n
eng	space	Noun	tr	area beyond atmosphere of planets	san	अन्तरीक्ष	n
eng	space	Noun	tr	area beyond atmosphere of planets	san	आकाश	m
eng	space	Noun	tr	area beyond atmosphere of planets	sin	අභ්‍යවකාශය	sc=Sinh
eng	space	Noun	tr	area beyond atmosphere of planets	spa	espacio	m
eng	space	Noun	tr	area beyond atmosphere of planets	sqi	hapësirë	f
eng	space	Noun	tr	area beyond atmosphere of planets	swa	nafasi
eng	space	Noun	tr	area beyond atmosphere of planets	swe	rymd	c
eng	space	Noun	tr	area beyond atmosphere of planets	swe	världsrymd	c
eng	space	Noun	tr	area beyond atmosphere of planets	tat	фәза
eng	space	Noun	tr	area beyond atmosphere of planets	tel	అంతరిక్షము
eng	space	Noun	tr	area beyond atmosphere of planets	tgk	фазо
eng	space	Noun	tr	area beyond atmosphere of planets	tgl	kalawakan
eng	space	Noun	tr	area beyond atmosphere of planets	tha	อวกาศ
eng	space	Noun	tr	area beyond atmosphere of planets	tuk	kosmos
eng	space	Noun	tr	area beyond atmosphere of planets	tur	feza
eng	space	Noun	tr	area beyond atmosphere of planets	tur	uçur
eng	space	Noun	tr	area beyond atmosphere of planets	tur	uzay
eng	space	Noun	tr	area beyond atmosphere of planets	uig	پەزا
eng	space	Noun	tr	area beyond atmosphere of planets	ukr	ко́смос	m	sc=Cyrl
eng	space	Noun	tr	area beyond atmosphere of planets	urd	خلاء	m	tr=xalā'	sc=ur-Arab
eng	space	Noun	tr	area beyond atmosphere of planets	uzb	fazo
eng	space	Noun	tr	area beyond atmosphere of planets	uzb	kosmos
eng	space	Noun	tr	area beyond atmosphere of planets	vie	khoảng không
eng	space	Noun	tr	area beyond atmosphere of planets	vie	không gian
eng	space	Noun	tr	area beyond atmosphere of planets	vie	空間
eng	space	Noun	tr	area beyond atmosphere of planets	xal	санср
eng	space	Noun	tr	area beyond atmosphere of planets	yid	קאָסמאָס	m
eng	space	Noun	tr	area beyond atmosphere of planets	zza	azmin	c
eng	space	Noun	tr	bounded or specific physical extent	cat	espai	m
eng	space	Noun	tr	bounded or specific physical extent	ces	místo	n
eng	space	Noun	tr	bounded or specific physical extent	dan	plads
eng	space	Noun	tr	bounded or specific physical extent	deu	Platz	m
eng	space	Noun	tr	bounded or specific physical extent	fin	paikka
eng	space	Noun	tr	bounded or specific physical extent	fin	tila
eng	space	Noun	tr	bounded or specific physical extent	fra	espace	m
eng	space	Noun	tr	bounded or specific physical extent	gle	spás	m
eng	space	Noun	tr	bounded or specific physical extent	glg	espazo	m
eng	space	Noun	tr	bounded or specific physical extent	heb	חָלָל	m	tr=ḥalál
eng	space	Noun	tr	bounded or specific physical extent	heb	מֶרְחָב	m	tr=merḥáv
eng	space	Noun	tr	bounded or specific physical extent	hun	hely
eng	space	Noun	tr	bounded or specific physical extent	ita	spazio	m
eng	space	Noun	tr	bounded or specific physical extent	jpn	場所	tr=ばしょ, basho
eng	space	Noun	tr	bounded or specific physical extent	jpn	空間	tr=くうかん, kūkan
eng	space	Noun	tr	bounded or specific physical extent	kat	არე
eng	space	Noun	tr	bounded or specific physical extent	kat	სივრცე
eng	space	Noun	tr	bounded or specific physical extent	luy	enafasi
eng	space	Noun	tr	bounded or specific physical extent	mkd	простор	m
eng	space	Noun	tr	bounded or specific physical extent	nno	plass	m
eng	space	Noun	tr	bounded or specific physical extent	nob	plass	m
eng	space	Noun	tr	bounded or specific physical extent	pol	miejsce	n
eng	space	Noun	tr	bounded or specific physical extent	por	espaço	m
eng	space	Noun	tr	bounded or specific physical extent	ron	spațiu	n
eng	space	Noun	tr	bounded or specific physical extent	rus	простра́нство	n
eng	space	Noun	tr	bounded or specific physical extent	swa	nafasi
eng	space	Noun	tr	bounded or specific physical extent	tha	อาณาเขต
eng	space	Noun	tr	bounded or specific physical extent	tur	yer
eng	space	Noun	tr	bounded or specific physical extent	zza	ca	m
eng	space	Noun	tr	figuratively: marketplace for goods or services	fin	ala
eng	space	Noun	tr	gap between written characters, lines etc.	aze	boşluq
eng	space	Noun	tr	gap between written characters, lines etc.	bel	прабе́л	m
eng	space	Noun	tr	gap between written characters, lines etc.	cat	espai	m
